"id","name","ima","imayear","yeardiscovery","yearrruff","yearminref","yearmintype","strunz10ed1","strunz10ed2","strunz10ed3","strunz10ed4","ima_status","type_desc","shortcode_ima","loccount"
"4128","Uzonite","1","1984","1984","1984","1973",\N,"2","F","A","25","1","","Uzn","2"
"4133","Vaesite","6","0","1945","1945","1945","1945","2","E","B","05a","9","Kerr, P.F. (1945) Cattierite and vaesite: New Co-Ni minerals from the Belgian Congo. American Mineralogist: 30: 483-497.","Va","129"
"7053","Vajdakite","1","0","","1998","1997","2002","4","J","C","20","1","Ondruš, P., Skála, R., Císařová, I., Veselovský, F., Frýda, J., Cejka, J. (2002) Description and crystal structure of vajdakite, [(Mo6+O2)2(H2O)2As3+2O5]·H2O - a new mineral from Jáchymov, Czech Republic. American Mineralogist: 87: 983-990.","Vaj","1"
"4135","Valentinite","1","0","1845","1845","1802",\N,"4","C","B","55","9","","Vln","417"
"4136","Valleriite","6","0","1870","1870","1870",\N,"2","F","D","30","9","","Val","279"
"51963","Valleyite","1","2013","","2017",\N,"2019","4","B","C","30","1","Lee, S., Xu, H., Xu, H., Jacobs, R., Morgan, D. (2019) Valleyite: A new magnetic mineral with the sodalite-type structure. American Mineralogist: 140(9): 1238-1245.","Vly","2"
"42744","Vanackerite","1","2012","1980","2011",\N,\N,"8","B","N","05","1","","Vnk","1"
"4139","Vanadinite","6","0","1838","1838","1807",\N,"8","B","N","05","9","","Vna","735"
"43355","Vanadio-oxy-chromium-dravite","1","2012","","2012",\N,"2014","9","C","K","05","1","Bosi, F., Reznitski, L., Skogby, H., Hålenius, U. (2014) Vanadio-oxy-chromium-dravite, NaV3(Cr4Mg2)(Si6O18)(BO3)3(OH)3O, a new mineral species of the tourmaline supergroup. American Mineralogist: 99: 1155-1162. ","Vocdrv","1"
"43563","Vanadio-oxy-dravite","1","2012","","2012",\N,"2014","9","C","K","05","1","Bosi, F., Skogby, H., Reznitskii, L., Hålenius, U. (2014) Vanadio-oxy-dravite, NaV3(Al4Mg2)(Si6O18)(BO3)3(OH)3O, a new mineral species of the tourmaline supergroup. American Mineralogist: 99: 218-224.","Vodrv","2"
"51951","Vanadio-pargasite","1","2013","","2017",\N,"2018","9","D","E","15","1","Cametti, G., Armbruster, T., Reznitsky, L.Z., Sklyarov, E.V., Della Ventura, G. (2018): Crystal structure and crystal-chemistry of vanadio-pargasite: a new amphibole from southern Lake Baikal, Siberia, Russia. European Journal of Mineralogy, 30: 981-987.","Vprg","1"
"26774","Vanadiocarpholite","1","2003","","2003",\N,\N,"9","D","B","05","1","","Vcar","2"
"43604","Vanadium","1","0","","2012",\N,\N,"1","A","E","","1","","V","8"
"43862","Vanadoallanite-(La)","1","2012","","2012",\N,\N,"9","B","G","05b","1","","Valn-La","1"
"27466","Vanadoandrosite-(Ce)","1","2004","","2004",\N,\N,"9","B","G","05","1","","Vda-Ce","1"
"7349","Vanadomalayaite","1","1993","","1993","1994",\N,"9","A","G","15","1","","Vmly","1"
"4143","Vanalite","1","0","1962","1962","1962","1962","4","H","G","15","1","Ankinovick, E.A. (1962) A new vanadium mineral. Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva: 91(3): 307-314.","Vnl","2"
"46169","Vanarsite","1","2013","","2014",\N,"2016","8","F","D","10","1","Kampf, A.R., Hughes, J.M., Nash, B.P., Marty, J. (2016) Vanarsite, Packratite, Morrisonite, and Gatewayite: Four New Minerals Containing the [As3+V4+,5+12As5+6O51] Heteropolyanion, A Novel Polyoxometalate Cluster. The Canadian Mineralogist: 54(1): 145-162.","Vns","1"
"4144","Vandenbrandeite","6","0","1932","1932","1932","1932","4","G","B","45","9","Schoep, A. (1932) La vandenbrandeite, un nouveau minéral uranifére. Annales du Musée du Congo Belge, Tervuren: 1(3): 24-31.","Vbd","10"
"4145","Vandendriesscheite","6","0","","1947","1947","1947","4","G","B","40","9","Vaes, J.F. (1947) Six nouveaux minéraux d'urane provenant de Shinkolobwe (Katanga). Annales de la Société Géologique de Belgique: 70: B212-B225.","Vdd","59"
"46520","Vanderheydenite","1","2014","","2014",\N,"2018","8","D","O","60","1","Elliott, P. and Kolitsch, U. (2018) Description and crystal structure of vanderheydenite, Zn6(PO4)2(SO4)(OH)4·7H2O, a new mineral from Broken Hill, New South Wales, Australia. European Journal of Mineralogy: 30: 835-840.","Vhy","1"
"52880","Vandermeerscheite","1","2013","","2018","1993","2019","4","H","B","45","1","Plášil, J., Kampf, A.R., Škoda, R., Čejka, J. (2019) Vandermeerscheite, a new uranyl vanadate related to carnotite, from Eifel, Germany. Journal of Geosciences: 64: 219–227.","Vme","1"
"52908","Vaniniite","0",\N,"","2018",\N,\N,"8","D","H","85","5","","Vnn","1"
"4147","Vanmeersscheite","1","1981","1981","1981","1982","1982","8","E","C","20","1","Piret, P., Deliens, M. (1982) Vanmeersscheite U(UO2)3(PO4)2(OH)6·4H2O and meta-vanmeersscheite U(UO2)3(PO4)2(OH)6·2H2O, new minerals. Bulletin de Minéralogie: 105: 125-128.","Vms","8"
"4149","Vanoxite","7","0","1924","1924","1924",\N,"4","H","G","25","25","","Vnx","24"
"4150","Vantasselite","1","1986","1986","1986","1987",\N,"8","D","C","37","1","","Vts","7"
"4151","Vanthoffite","6","0","1902","1902","1902","1902","7","A","C","05","9","Kubierschky, K. (1902) Über ein eigenthümliches Salzvorkommen im sogenannten Magdeburg-Halberstädter Becken. Sitzungsberichte der Königlich Preussischen Akademie der Wissenschaften, Berlin, Ber.: 21: 404-413. ","Vhf","17"
"4152","Vanuralite","1","0","1963","1963","1963",\N,"4","H","B","20","1","","Vnr","4"
"45941","Vapnikite","1","2013","","2013",\N,"2014","4","0","0","","1","Galuskin, E., Galuskina, I., Kusz, J., Armbruster, T., Marzec, K., Dzierżanowski, P., Murashko, M. (2014) Vapnikite Ca3UO6 - a new double perovskite mineral from pyrometamorphic larnite rocks of the Jabel Harmun, Palestine Autonomy, Israel. Mineralogical Magazine: 78: 571-581.","Vpn","5"
"4155","Varennesite","1","1994","","1994","1995","1995","9","E","E","50","1","Grice, J.D., Gault, R.A. (1995) Varennesite, a new species of hydrated Na-Mn silicate with a unique monophyllosilicate structure. Canadian Mineralogist: 33: 1073-1081.","Vrn","2"
"55229","Vargite","1","2013","","2020",\N,\N,"0","0","0","","5","","Vg","1"
"4156","Variscite","1","1967","1837","1837","1830",\N,"8","C","D","10","9","","Var","348"
"4157","Varlamoffite","7","0","","1947","1947",\N,"4","D","B","05","25","","Vlm","67"
"4158","Varulite","6","0","1937","1937","1937","1937","8","A","C","10","9","Quensel, P. (1937) Minerals of the Varuträsk Pegmatite. I. The lithium - manganese phosphates. Geologiska Föreningens i Stockholm Förhandlingar: 59: 77-96.","Vr","22"
"4159","Vashegyite","6","0","1909","1909","1909",\N,"8","D","B","10","9","","Vhg","29"
"4160","Vasilite","1","1989","1989","1989","1976","1990","2","B","C","25","1","Atanasov, A.V. (1990) Vasilite, (Pd,Cu)16(S,Te)7, a new mineral species from Novoseltsi, Bulgaria. The Canadian Mineralogist: 28: 687-689.","Vs","11"
"46916","Vasilseverginite","1","2015","","2015",\N,\N,"8","B","E","90","1","","Vas","1"
"25677","Vasilyevite","1","2003","","2003",\N,\N,"3","D","D","45","1","","Vsy","1"
"26372","Västmanlandite-(Ce)","1","2002","","2002",\N,\N,"9","B","G","55","1","","Vml-Ce","4"
